"h48.45vsD","h48.30vsD","h24.45vsD","h24.30vsD","h8.45vsD","h8.30vsD"
"RPL28",0.590937158898449,0.590937158898449,0.590937158898449,0.590937158898449,0.590937158898449,0.590937158898449
"RPL28P2",NA,NA,NA,NA,NA,NA
"RPL29",0.1107578277666,0.1107578277666,0.1107578277666,0.1107578277666,0.1107578277666,0.1107578277666
"RPL29P1",NA,NA,NA,NA,NA,NA
"RPL29P21",NA,NA,NA,NA,NA,NA
"RPL3",1.56825266583151e-13,1.56825266583151e-13,1.56825266583151e-13,1.56825266583151e-13,1.56825266583151e-13,1.56825266583151e-13
"RPL30",0.98141549505105,0.98141549505105,0.98141549505105,0.98141549505105,0.98141549505105,0.98141549505105
"RPL31",0.000843492537427337,0.000843492537427337,0.000843492537427337,0.000843492537427337,0.000843492537427337,0.000843492537427337
"RPL31P10",NA,NA,NA,NA,NA,NA
"RPL31P18",NA,NA,NA,NA,NA,NA
"RPL31P20",NA,NA,NA,NA,NA,NA
"RPL31P34",NA,NA,NA,NA,NA,NA
"RPL31P36",NA,NA,NA,NA,NA,NA
"RPL31P38",NA,NA,NA,NA,NA,NA
"RPL31P4",NA,NA,NA,NA,NA,NA
"RPL31P43",NA,NA,NA,NA,NA,NA
"RPL31P44",NA,NA,NA,NA,NA,NA
"RPL31P49",NA,NA,NA,NA,NA,NA
"RPL31P52",NA,NA,NA,NA,NA,NA
"RPL31P61",NA,NA,NA,NA,NA,NA
"RPL31P62",NA,NA,NA,NA,NA,NA
"RPL31P8",NA,NA,NA,NA,NA,NA
"RPL32",0.913596876844371,0.913596876844371,0.913596876844371,0.913596876844371,0.913596876844371,0.913596876844371
"RPL32P18",1,1,1,1,1,1
"RPL32P20",NA,NA,NA,NA,NA,NA
"RPL32P22",NA,NA,NA,NA,NA,NA
"RPL32P24",NA,NA,NA,NA,NA,NA
"RPL32P25",NA,NA,NA,NA,NA,NA
"RPL32P26",NA,NA,NA,NA,NA,NA
"RPL32P27",NA,NA,NA,NA,NA,NA
"RPL32P29",0.564772086872322,0.564772086872322,0.564772086872322,0.564772086872322,0.564772086872322,0.564772086872322
"RPL32P3",0.000529436252522675,0.000529436252522675,0.000529436252522675,0.000529436252522675,0.000529436252522675,0.000529436252522675
"RPL32P32",NA,NA,NA,NA,NA,NA
"RPL32P6",NA,NA,NA,NA,NA,NA
"RPL32P7",NA,NA,NA,NA,NA,NA
"RPL34",0.00146929236770685,0.00146929236770685,0.00146929236770685,0.00146929236770685,0.00146929236770685,0.00146929236770685
"RPL34-DT",NA,NA,NA,NA,NA,NA
"RPL34P1",NA,NA,NA,NA,NA,NA
"RPL34P10",NA,NA,NA,NA,NA,NA
"RPL34P18",NA,NA,NA,NA,NA,NA
"RPL34P20",NA,NA,NA,NA,NA,NA
"RPL34P24",NA,NA,NA,NA,NA,NA
"RPL34P28",NA,NA,NA,NA,NA,NA
"RPL34P32",NA,NA,NA,NA,NA,NA
"RPL34P4",NA,NA,NA,NA,NA,NA
"RPL34P5",NA,NA,NA,NA,NA,NA
"RPL34P7",NA,NA,NA,NA,NA,NA
"RPL34P9",NA,NA,NA,NA,NA,NA
"RPL35",0.926973568673741,0.926973568673741,0.926973568673741,0.926973568673741,0.926973568673741,0.926973568673741
"RPL35A",0.029065952516426,0.029065952516426,0.029065952516426,0.029065952516426,0.029065952516426,0.029065952516426
"RPL35AP10",NA,NA,NA,NA,NA,NA
"RPL35AP26",NA,NA,NA,NA,NA,NA
"RPL35AP6",NA,NA,NA,NA,NA,NA
"RPL35P1",NA,NA,NA,NA,NA,NA
"RPL35P3",NA,NA,NA,NA,NA,NA
"RPL35P5",1,1,1,1,1,1
"RPL35P6",NA,NA,NA,NA,NA,NA
"RPL36",1,1,1,1,1,1
"RPL36A",0.771875009035322,0.771875009035322,0.771875009035322,0.771875009035322,0.771875009035322,0.771875009035322
"RPL36A-HNRNPH2",NA,NA,NA,NA,NA,NA
"RPL36AL",3.01867284378103e-09,3.01867284378103e-09,3.01867284378103e-09,3.01867284378103e-09,3.01867284378103e-09,3.01867284378103e-09
"RPL36AP11",NA,NA,NA,NA,NA,NA
"RPL36AP37",0.972113123798051,0.972113123798051,0.972113123798051,0.972113123798051,0.972113123798051,0.972113123798051
"RPL36AP54",NA,NA,NA,NA,NA,NA
"RPL36P20",NA,NA,NA,NA,NA,NA
"RPL36P7",NA,NA,NA,NA,NA,NA
"RPL37",0.818404812697841,0.818404812697841,0.818404812697841,0.818404812697841,0.818404812697841,0.818404812697841
"RPL37A",0.982707228072466,0.982707228072466,0.982707228072466,0.982707228072466,0.982707228072466,0.982707228072466
"RPL37AP9",NA,NA,NA,NA,NA,NA
"RPL37P1",NA,NA,NA,NA,NA,NA
"RPL37P12",NA,NA,NA,NA,NA,NA
"RPL37P20",NA,NA,NA,NA,NA,NA
"RPL37P9",NA,NA,NA,NA,NA,NA
"RPL38",0.892484400036195,0.892484400036195,0.892484400036195,0.892484400036195,0.892484400036195,0.892484400036195
"RPL39",0.416720450031642,0.416720450031642,0.416720450031642,0.416720450031642,0.416720450031642,0.416720450031642
"RPL39L",0.385891973315272,0.385891973315272,0.385891973315272,0.385891973315272,0.385891973315272,0.385891973315272
"RPL3L",NA,NA,NA,NA,NA,NA
"RPL3P1",NA,NA,NA,NA,NA,NA
"RPL3P11",NA,NA,NA,NA,NA,NA
"RPL3P2",NA,NA,NA,NA,NA,NA
"RPL3P4",0.972395482354055,0.972395482354055,0.972395482354055,0.972395482354055,0.972395482354055,0.972395482354055
"RPL3P6",NA,NA,NA,NA,NA,NA
"RPL3P7",NA,NA,NA,NA,NA,NA
"RPL4",0.000404034717078324,0.000404034717078324,0.000404034717078324,0.000404034717078324,0.000404034717078324,0.000404034717078324
"RPL41",1,1,1,1,1,1
"RPL41P2",NA,NA,NA,NA,NA,NA
"RPL4P1",NA,NA,NA,NA,NA,NA
"RPL4P4",0.0877148102151646,0.0877148102151646,0.0877148102151646,0.0877148102151646,0.0877148102151646,0.0877148102151646
"RPL4P5",NA,NA,NA,NA,NA,NA
"RPL4P6",1,1,1,1,1,1
"RPL5",0.00144368733500003,0.00144368733500003,0.00144368733500003,0.00144368733500003,0.00144368733500003,0.00144368733500003
"RPL5P1",NA,NA,NA,NA,NA,NA
"RPL5P12",NA,NA,NA,NA,NA,NA
"RPL5P17",NA,NA,NA,NA,NA,NA
"RPL5P18",NA,NA,NA,NA,NA,NA
"RPL5P2",NA,NA,NA,NA,NA,NA
"RPL5P20",NA,NA,NA,NA,NA,NA
"RPL5P23",NA,NA,NA,NA,NA,NA
"RPL5P24",NA,NA,NA,NA,NA,NA
"RPL5P30",NA,NA,NA,NA,NA,NA
"RPL5P34",NA,NA,NA,NA,NA,NA
"RPL5P4",NA,NA,NA,NA,NA,NA
"RPL5P5",NA,NA,NA,NA,NA,NA
"RPL5P9",NA,NA,NA,NA,NA,NA
"RPL6",0.133587094230561,0.133587094230561,0.133587094230561,0.133587094230561,0.133587094230561,0.133587094230561
"RPL6P10",0.345710362022728,0.345710362022728,0.345710362022728,0.345710362022728,0.345710362022728,0.345710362022728
"RPL6P12",NA,NA,NA,NA,NA,NA
"RPL6P13",NA,NA,NA,NA,NA,NA
"RPL6P19",1,1,1,1,1,1
"RPL6P2",NA,NA,NA,NA,NA,NA
"RPL6P24",NA,NA,NA,NA,NA,NA
"RPL6P26",NA,NA,NA,NA,NA,NA
"RPL6P27",0.728858018719653,0.728858018719653,0.728858018719653,0.728858018719653,0.728858018719653,0.728858018719653
"RPL6P28",NA,NA,NA,NA,NA,NA
"RPL6P31",NA,NA,NA,NA,NA,NA
"RPL6P4",NA,NA,NA,NA,NA,NA
"RPL6P6",NA,NA,NA,NA,NA,NA
"RPL7",2.83359216949211e-08,2.83359216949211e-08,2.83359216949211e-08,2.83359216949211e-08,2.83359216949211e-08,2.83359216949211e-08
"RPL7A",0.000249799586040584,0.000249799586040584,0.000249799586040584,0.000249799586040584,0.000249799586040584,0.000249799586040584
"RPL7AP10",NA,NA,NA,NA,NA,NA
"RPL7AP11",NA,NA,NA,NA,NA,NA
"RPL7AP14",NA,NA,NA,NA,NA,NA
"RPL7AP16",1,1,1,1,1,1
"RPL7AP19",NA,NA,NA,NA,NA,NA
"RPL7AP20",NA,NA,NA,NA,NA,NA
"RPL7AP21",NA,NA,NA,NA,NA,NA
"RPL7AP22",NA,NA,NA,NA,NA,NA
"RPL7AP24",NA,NA,NA,NA,NA,NA
"RPL7AP26",NA,NA,NA,NA,NA,NA
"RPL7AP29",NA,NA,NA,NA,NA,NA
"RPL7AP3",NA,NA,NA,NA,NA,NA
"RPL7AP30",NA,NA,NA,NA,NA,NA
"RPL7AP31",NA,NA,NA,NA,NA,NA
"RPL7AP32",NA,NA,NA,NA,NA,NA
"RPL7AP35",NA,NA,NA,NA,NA,NA
"RPL7AP37",NA,NA,NA,NA,NA,NA
"RPL7AP39",0.870893858267914,0.870893858267914,0.870893858267914,0.870893858267914,0.870893858267914,0.870893858267914
"RPL7AP4",NA,NA,NA,NA,NA,NA
"RPL7AP43",0.868566511828134,0.868566511828134,0.868566511828134,0.868566511828134,0.868566511828134,0.868566511828134
"RPL7AP44",NA,NA,NA,NA,NA,NA
"RPL7AP45",0.95289310448819,0.95289310448819,0.95289310448819,0.95289310448819,0.95289310448819,0.95289310448819
"RPL7AP47",NA,NA,NA,NA,NA,NA
"RPL7AP48",NA,NA,NA,NA,NA,NA
"RPL7AP49",NA,NA,NA,NA,NA,NA
"RPL7AP5",NA,NA,NA,NA,NA,NA
"RPL7AP50",NA,NA,NA,NA,NA,NA
"RPL7AP53",NA,NA,NA,NA,NA,NA
"RPL7AP55",NA,NA,NA,NA,NA,NA
"RPL7AP6",0.409684066232766,0.409684066232766,0.409684066232766,0.409684066232766,0.409684066232766,0.409684066232766
"RPL7AP60",NA,NA,NA,NA,NA,NA
"RPL7AP62",NA,NA,NA,NA,NA,NA
"RPL7AP63",NA,NA,NA,NA,NA,NA
"RPL7AP65",NA,NA,NA,NA,NA,NA
"RPL7AP66",NA,NA,NA,NA,NA,NA
"RPL7AP70",NA,NA,NA,NA,NA,NA
"RPL7AP71",NA,NA,NA,NA,NA,NA
"RPL7AP75",NA,NA,NA,NA,NA,NA
"RPL7AP76",NA,NA,NA,NA,NA,NA
"RPL7AP77",NA,NA,NA,NA,NA,NA
"RPL7AP8",NA,NA,NA,NA,NA,NA
"RPL7AP9",NA,NA,NA,NA,NA,NA
"RPL7L1",1,1,1,1,1,1
"RPL7L1P12",NA,NA,NA,NA,NA,NA
"RPL7L1P16",NA,NA,NA,NA,NA,NA
"RPL7L1P8",NA,NA,NA,NA,NA,NA
"RPL7P1",0.981393754978811,0.981393754978811,0.981393754978811,0.981393754978811,0.981393754978811,0.981393754978811
"RPL7P16",NA,NA,NA,NA,NA,NA
"RPL7P17",NA,NA,NA,NA,NA,NA
"RPL7P18",NA,NA,NA,NA,NA,NA
"RPL7P19",NA,NA,NA,NA,NA,NA
"RPL7P22",NA,NA,NA,NA,NA,NA
"RPL7P23",NA,NA,NA,NA,NA,NA
"RPL7P24",NA,NA,NA,NA,NA,NA
"RPL7P25",NA,NA,NA,NA,NA,NA
"RPL7P28",NA,NA,NA,NA,NA,NA
"RPL7P32",NA,NA,NA,NA,NA,NA
"RPL7P38",NA,NA,NA,NA,NA,NA
"RPL7P39",NA,NA,NA,NA,NA,NA
"RPL7P4",NA,NA,NA,NA,NA,NA
"RPL7P49",NA,NA,NA,NA,NA,NA
"RPL7P50",NA,NA,NA,NA,NA,NA
"RPL7P53",NA,NA,NA,NA,NA,NA
"RPL7P57",NA,NA,NA,NA,NA,NA
"RPL7P6",NA,NA,NA,NA,NA,NA
"RPL7P60",NA,NA,NA,NA,NA,NA
"RPL7P7",NA,NA,NA,NA,NA,NA
"RPL7P9",0.772770512576009,0.772770512576009,0.772770512576009,0.772770512576009,0.772770512576009,0.772770512576009
"RPL8",0.530560884443115,0.530560884443115,0.530560884443115,0.530560884443115,0.530560884443115,0.530560884443115
"RPL8P3",NA,NA,NA,NA,NA,NA
"RPL8P4",NA,NA,NA,NA,NA,NA
"RPL8P5",NA,NA,NA,NA,NA,NA
"RPL9",0.903022467794665,0.903022467794665,0.903022467794665,0.903022467794665,0.903022467794665,0.903022467794665
"RPL9P10",NA,NA,NA,NA,NA,NA
"RPL9P11",0.994484125812366,0.994484125812366,0.994484125812366,0.994484125812366,0.994484125812366,0.994484125812366
"RPL9P14",NA,NA,NA,NA,NA,NA
"RPL9P16",NA,NA,NA,NA,NA,NA
"RPL9P2",NA,NA,NA,NA,NA,NA
"RPL9P20",NA,NA,NA,NA,NA,NA
"RPL9P24",NA,NA,NA,NA,NA,NA
"RPL9P25",NA,NA,NA,NA,NA,NA
"RPL9P27",NA,NA,NA,NA,NA,NA
"RPL9P3",NA,NA,NA,NA,NA,NA
"RPL9P32",NA,NA,NA,NA,NA,NA
"RPL9P7",NA,NA,NA,NA,NA,NA
"RPL9P8",1,1,1,1,1,1
"RPLP0",3.14981430156331e-05,3.14981430156331e-05,3.14981430156331e-05,3.14981430156331e-05,3.14981430156331e-05,3.14981430156331e-05
"RPLP0P2",NA,NA,NA,NA,NA,NA
"RPLP0P3",NA,NA,NA,NA,NA,NA
"RPLP0P6",0.838921362985455,0.838921362985455,0.838921362985455,0.838921362985455,0.838921362985455,0.838921362985455
"RPLP1",0.102458077623467,0.102458077623467,0.102458077623467,0.102458077623467,0.102458077623467,0.102458077623467
"RPLP1P3",NA,NA,NA,NA,NA,NA
"RPLP2",0.266992417178054,0.266992417178054,0.266992417178054,0.266992417178054,0.266992417178054,0.266992417178054
"RPN1",1,1,1,1,1,1
"RPN2",1,1,1,1,1,1
"RPP14",0.117929601052591,0.117929601052591,0.117929601052591,0.117929601052591,0.117929601052591,0.117929601052591
"RPP21",0.379540758128783,0.379540758128783,0.379540758128783,0.379540758128783,0.379540758128783,0.379540758128783
"RPP25",0.264341566433447,0.264341566433447,0.264341566433447,0.264341566433447,0.264341566433447,0.264341566433447
"RPP25L",0.321989732590068,0.321989732590068,0.321989732590068,0.321989732590068,0.321989732590068,0.321989732590068
"RPP30",5.33692298103274e-06,5.33692298103274e-06,5.33692298103274e-06,5.33692298103274e-06,5.33692298103274e-06,5.33692298103274e-06
"RPP38",0.0962101178271794,0.0962101178271794,0.0962101178271794,0.0962101178271794,0.0962101178271794,0.0962101178271794
"RPP38-DT",0.75398790842066,0.75398790842066,0.75398790842066,0.75398790842066,0.75398790842066,0.75398790842066
"RPP40",1,1,1,1,1,1
"RPPH1",0.0640435015159923,0.0640435015159923,0.0640435015159923,0.0640435015159923,0.0640435015159923,0.0640435015159923
"RPRD1A",0.713749872948178,0.713749872948178,0.713749872948178,0.713749872948178,0.713749872948178,0.713749872948178
"RPRD1B",0.00442998599624014,0.00442998599624014,0.00442998599624014,0.00442998599624014,0.00442998599624014,0.00442998599624014
"RPRD2",0.0128780878733658,0.0128780878733658,0.0128780878733658,0.0128780878733658,0.0128780878733658,0.0128780878733658
"RPRM",1,1,1,1,1,1
"RPRML",NA,NA,NA,NA,NA,NA
"RPS10",0.480533404698084,0.480533404698084,0.480533404698084,0.480533404698084,0.480533404698084,0.480533404698084
"RPS10-NUDT3",0.000139352264096606,0.000139352264096606,0.000139352264096606,0.000139352264096606,0.000139352264096606,0.000139352264096606
"RPS10P1",0.000353617774208129,0.000353617774208129,0.000353617774208129,0.000353617774208129,0.000353617774208129,0.000353617774208129
"RPS10P11",NA,NA,NA,NA,NA,NA
"RPS10P13",NA,NA,NA,NA,NA,NA
"RPS10P15",NA,NA,NA,NA,NA,NA
"RPS10P2",NA,NA,NA,NA,NA,NA
"RPS10P22",NA,NA,NA,NA,NA,NA
"RPS10P26",NA,NA,NA,NA,NA,NA
"RPS10P27",NA,NA,NA,NA,NA,NA
"RPS10P3",NA,NA,NA,NA,NA,NA
"RPS10P5",NA,NA,NA,NA,NA,NA
"RPS10P6",NA,NA,NA,NA,NA,NA
"RPS11",0.0355990823047694,0.0355990823047694,0.0355990823047694,0.0355990823047694,0.0355990823047694,0.0355990823047694
"RPS11P1",NA,NA,NA,NA,NA,NA
"RPS11P5",NA,NA,NA,NA,NA,NA
"RPS12",0.385471849985025,0.385471849985025,0.385471849985025,0.385471849985025,0.385471849985025,0.385471849985025
"RPS12P12",NA,NA,NA,NA,NA,NA
"RPS12P15",NA,NA,NA,NA,NA,NA
"RPS12P17",NA,NA,NA,NA,NA,NA
"RPS12P20",NA,NA,NA,NA,NA,NA
"RPS12P28",NA,NA,NA,NA,NA,NA
"RPS12P29",NA,NA,NA,NA,NA,NA
"RPS12P31",NA,NA,NA,NA,NA,NA
"RPS12P7",NA,NA,NA,NA,NA,NA
"RPS13",0.833386515916321,0.833386515916321,0.833386515916321,0.833386515916321,0.833386515916321,0.833386515916321
"RPS13P1",NA,NA,NA,NA,NA,NA
"RPS13P2",NA,NA,NA,NA,NA,NA
"RPS13P3",NA,NA,NA,NA,NA,NA
"RPS14",0.143777585778869,0.143777585778869,0.143777585778869,0.143777585778869,0.143777585778869,0.143777585778869
"RPS14P1",1,1,1,1,1,1
"RPS15",0.838034843181871,0.838034843181871,0.838034843181871,0.838034843181871,0.838034843181871,0.838034843181871
"RPS15A",0.644000376734223,0.644000376734223,0.644000376734223,0.644000376734223,0.644000376734223,0.644000376734223
"RPS15AP1",NA,NA,NA,NA,NA,NA
"RPS15AP11",NA,NA,NA,NA,NA,NA
"RPS15AP12",NA,NA,NA,NA,NA,NA
"RPS15AP14",NA,NA,NA,NA,NA,NA
"RPS15AP16",NA,NA,NA,NA,NA,NA
"RPS15AP18",NA,NA,NA,NA,NA,NA
"RPS15AP24",NA,NA,NA,NA,NA,NA
"RPS15AP26",NA,NA,NA,NA,NA,NA
"RPS15AP28",NA,NA,NA,NA,NA,NA
"RPS15AP29",NA,NA,NA,NA,NA,NA
"RPS15AP30",NA,NA,NA,NA,NA,NA
"RPS15AP36",NA,NA,NA,NA,NA,NA
"RPS15P2",NA,NA,NA,NA,NA,NA
"RPS15P4",NA,NA,NA,NA,NA,NA
"RPS15P7",NA,NA,NA,NA,NA,NA
"RPS16",0.240995272687302,0.240995272687302,0.240995272687302,0.240995272687302,0.240995272687302,0.240995272687302
"RPS16P1",NA,NA,NA,NA,NA,NA
"RPS16P2",NA,NA,NA,NA,NA,NA
"RPS16P4",NA,NA,NA,NA,NA,NA
"RPS17",0.889718352345655,0.889718352345655,0.889718352345655,0.889718352345655,0.889718352345655,0.889718352345655
"RPS17P16",NA,NA,NA,NA,NA,NA
"RPS17P3",NA,NA,NA,NA,NA,NA
"RPS18",0.0270260436642734,0.0270260436642734,0.0270260436642734,0.0270260436642734,0.0270260436642734,0.0270260436642734
"RPS18P11",NA,NA,NA,NA,NA,NA
"RPS18P12",NA,NA,NA,NA,NA,NA
"RPS18P13",NA,NA,NA,NA,NA,NA
"RPS18P14",NA,NA,NA,NA,NA,NA
"RPS18P2",NA,NA,NA,NA,NA,NA
"RPS18P3",NA,NA,NA,NA,NA,NA
"RPS18P4",NA,NA,NA,NA,NA,NA
"RPS18P5",0.925897703413408,0.925897703413408,0.925897703413408,0.925897703413408,0.925897703413408,0.925897703413408
"RPS19",0.714107205109167,0.714107205109167,0.714107205109167,0.714107205109167,0.714107205109167,0.714107205109167
"RPS19BP1",1,1,1,1,1,1
"RPS19P1",NA,NA,NA,NA,NA,NA
"RPS2",0.949092749243722,0.949092749243722,0.949092749243722,0.949092749243722,0.949092749243722,0.949092749243722
"RPS20",1,1,1,1,1,1
"RPS20P17",NA,NA,NA,NA,NA,NA
"RPS20P23",NA,NA,NA,NA,NA,NA
"RPS20P31",NA,NA,NA,NA,NA,NA
"RPS20P33",NA,NA,NA,NA,NA,NA
"RPS20P6",NA,NA,NA,NA,NA,NA
"RPS20P9",NA,NA,NA,NA,NA,NA
"RPS21",1,1,1,1,1,1
"RPS23",0.177735352644795,0.177735352644795,0.177735352644795,0.177735352644795,0.177735352644795,0.177735352644795
"RPS23P1",NA,NA,NA,NA,NA,NA
"RPS23P8",0.544727064572379,0.544727064572379,0.544727064572379,0.544727064572379,0.544727064572379,0.544727064572379
"RPS24",0.417273219159895,0.417273219159895,0.417273219159895,0.417273219159895,0.417273219159895,0.417273219159895
"RPS24P10",NA,NA,NA,NA,NA,NA
"RPS24P12",NA,NA,NA,NA,NA,NA
"RPS24P5",NA,NA,NA,NA,NA,NA
"RPS25",0.000171848218989182,0.000171848218989182,0.000171848218989182,0.000171848218989182,0.000171848218989182,0.000171848218989182
"RPS26",0.05657557238774,0.05657557238774,0.05657557238774,0.05657557238774,0.05657557238774,0.05657557238774
"RPS26P12",NA,NA,NA,NA,NA,NA
"RPS26P19",0.966740544219511,0.966740544219511,0.966740544219511,0.966740544219511,0.966740544219511,0.966740544219511
"RPS26P21",NA,NA,NA,NA,NA,NA
"RPS26P22",NA,NA,NA,NA,NA,NA
"RPS26P27",NA,NA,NA,NA,NA,NA
"RPS26P4",NA,NA,NA,NA,NA,NA
"RPS26P49",NA,NA,NA,NA,NA,NA
"RPS27",0.85424480858748,0.85424480858748,0.85424480858748,0.85424480858748,0.85424480858748,0.85424480858748
"RPS27A",0.0955362910831764,0.0955362910831764,0.0955362910831764,0.0955362910831764,0.0955362910831764,0.0955362910831764
"RPS27AP11",NA,NA,NA,NA,NA,NA
"RPS27AP12",NA,NA,NA,NA,NA,NA
"RPS27AP16",NA,NA,NA,NA,NA,NA
"RPS27AP2",NA,NA,NA,NA,NA,NA
"RPS27AP5",1,1,1,1,1,1
"RPS27AP6",NA,NA,NA,NA,NA,NA
"RPS27L",0.182949069078458,0.182949069078458,0.182949069078458,0.182949069078458,0.182949069078458,0.182949069078458
"RPS27P28",NA,NA,NA,NA,NA,NA
"RPS28",1,1,1,1,1,1
"RPS29",0.365104795102564,0.365104795102564,0.365104795102564,0.365104795102564,0.365104795102564,0.365104795102564
"RPS2P1",NA,NA,NA,NA,NA,NA
"RPS2P13",NA,NA,NA,NA,NA,NA
"RPS2P14",0.965527628621296,0.965527628621296,0.965527628621296,0.965527628621296,0.965527628621296,0.965527628621296
"RPS2P15",NA,NA,NA,NA,NA,NA
"RPS2P16",NA,NA,NA,NA,NA,NA
"RPS2P17",0.186814318285652,0.186814318285652,0.186814318285652,0.186814318285652,0.186814318285652,0.186814318285652
"RPS2P20",NA,NA,NA,NA,NA,NA
"RPS2P23",NA,NA,NA,NA,NA,NA
"RPS2P28",NA,NA,NA,NA,NA,NA
"RPS2P29",NA,NA,NA,NA,NA,NA
"RPS2P32",1,1,1,1,1,1
"RPS2P35",NA,NA,NA,NA,NA,NA
"RPS2P36",NA,NA,NA,NA,NA,NA
"RPS2P37",NA,NA,NA,NA,NA,NA
"RPS2P39",NA,NA,NA,NA,NA,NA
"RPS2P4",NA,NA,NA,NA,NA,NA
"RPS2P40",NA,NA,NA,NA,NA,NA
"RPS2P46",0.982334116272752,0.982334116272752,0.982334116272752,0.982334116272752,0.982334116272752,0.982334116272752
"RPS2P47",NA,NA,NA,NA,NA,NA
"RPS2P48",NA,NA,NA,NA,NA,NA
"RPS2P49",NA,NA,NA,NA,NA,NA
"RPS2P5",0.985070731297434,0.985070731297434,0.985070731297434,0.985070731297434,0.985070731297434,0.985070731297434
"RPS2P50",NA,NA,NA,NA,NA,NA
"RPS2P51",NA,NA,NA,NA,NA,NA
"RPS2P52",NA,NA,NA,NA,NA,NA
"RPS2P53",NA,NA,NA,NA,NA,NA
"RPS2P54",NA,NA,NA,NA,NA,NA
"RPS2P55",0.37733008068571,0.37733008068571,0.37733008068571,0.37733008068571,0.37733008068571,0.37733008068571
"RPS2P7",1,1,1,1,1,1
"RPS2P8",NA,NA,NA,NA,NA,NA
"RPS3",0.0757285443590443,0.0757285443590443,0.0757285443590443,0.0757285443590443,0.0757285443590443,0.0757285443590443
"RPS3A",0.0032256879988936,0.0032256879988936,0.0032256879988936,0.0032256879988936,0.0032256879988936,0.0032256879988936
"RPS3AP12",NA,NA,NA,NA,NA,NA
"RPS3AP14",NA,NA,NA,NA,NA,NA
"RPS3AP18",NA,NA,NA,NA,NA,NA
"RPS3AP19",NA,NA,NA,NA,NA,NA
"RPS3AP20",NA,NA,NA,NA,NA,NA
"RPS3AP21",NA,NA,NA,NA,NA,NA
"RPS3AP24",NA,NA,NA,NA,NA,NA
"RPS3AP26",0.995495821416589,0.995495821416589,0.995495821416589,0.995495821416589,0.995495821416589,0.995495821416589
"RPS3AP29",NA,NA,NA,NA,NA,NA
"RPS3AP34",NA,NA,NA,NA,NA,NA
"RPS3AP37",NA,NA,NA,NA,NA,NA
"RPS3AP38",NA,NA,NA,NA,NA,NA
"RPS3AP42",NA,NA,NA,NA,NA,NA
"RPS3AP47",NA,NA,NA,NA,NA,NA
"RPS3AP49",NA,NA,NA,NA,NA,NA
"RPS3AP5",NA,NA,NA,NA,NA,NA
"RPS3AP6",0.829529902585184,0.829529902585184,0.829529902585184,0.829529902585184,0.829529902585184,0.829529902585184
"RPS3AP8",NA,NA,NA,NA,NA,NA
"RPS3P2",NA,NA,NA,NA,NA,NA
"RPS3P3",1,1,1,1,1,1
"RPS3P4",NA,NA,NA,NA,NA,NA
"RPS3P5",NA,NA,NA,NA,NA,NA
"RPS3P7",NA,NA,NA,NA,NA,NA
"RPS4X",0.353718459368712,0.353718459368712,0.353718459368712,0.353718459368712,0.353718459368712,0.353718459368712
"RPS4XP1",NA,NA,NA,NA,NA,NA
"RPS4XP10",NA,NA,NA,NA,NA,NA
"RPS4XP11",NA,NA,NA,NA,NA,NA
"RPS4XP14",NA,NA,NA,NA,NA,NA
"RPS4XP17",NA,NA,NA,NA,NA,NA
"RPS4XP2",NA,NA,NA,NA,NA,NA
"RPS4XP22",NA,NA,NA,NA,NA,NA
"RPS4XP5",NA,NA,NA,NA,NA,NA
"RPS4XP6",NA,NA,NA,NA,NA,NA
"RPS5",0.149893844418469,0.149893844418469,0.149893844418469,0.149893844418469,0.149893844418469,0.149893844418469
"RPS5P2",NA,NA,NA,NA,NA,NA
"RPS5P3",NA,NA,NA,NA,NA,NA
"RPS5P5",NA,NA,NA,NA,NA,NA
"RPS5P6",NA,NA,NA,NA,NA,NA
"RPS6",0.166822211993963,0.166822211993963,0.166822211993963,0.166822211993963,0.166822211993963,0.166822211993963
"RPS6KA1",1,1,1,1,1,1
"RPS6KA2",1.11117830262076e-06,1.11117830262076e-06,1.11117830262076e-06,1.11117830262076e-06,1.11117830262076e-06,1.11117830262076e-06
"RPS6KA3",1,1,1,1,1,1
"RPS6KA4",0.819764953922258,0.819764953922258,0.819764953922258,0.819764953922258,0.819764953922258,0.819764953922258
"RPS6KA5",1,1,1,1,1,1
"RPS6KA6",0.97026120503909,0.97026120503909,0.97026120503909,0.97026120503909,0.97026120503909,0.97026120503909
"RPS6KB1",1,1,1,1,1,1
"RPS6KB2",0.659966036609401,0.659966036609401,0.659966036609401,0.659966036609401,0.659966036609401,0.659966036609401
"RPS6KC1",0.970855064796843,0.970855064796843,0.970855064796843,0.970855064796843,0.970855064796843,0.970855064796843
"RPS6KL1",0.267560639701964,0.267560639701964,0.267560639701964,0.267560639701964,0.267560639701964,0.267560639701964
"RPS6P1",NA,NA,NA,NA,NA,NA
"RPS6P10",NA,NA,NA,NA,NA,NA
"RPS6P11",NA,NA,NA,NA,NA,NA
"RPS6P15",NA,NA,NA,NA,NA,NA
"RPS6P16",NA,NA,NA,NA,NA,NA
"RPS6P25",NA,NA,NA,NA,NA,NA
"RPS7",2.50686257846959e-13,2.50686257846959e-13,2.50686257846959e-13,2.50686257846959e-13,2.50686257846959e-13,2.50686257846959e-13
"RPS7P1",0.185641481912045,0.185641481912045,0.185641481912045,0.185641481912045,0.185641481912045,0.185641481912045
