"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"C9orf91" 490.341148214795 0.709174476887439 0.175191198182567 4.04800289195126 5.16565083575063e-05 0.0303984315638314
"SERPINH1" 13697.0082661304 0.360598381062304 0.089414903522036 4.03286663473764 5.51005534604006e-05 0.0321718356516914
"TCEA1" 3484.61735528608 0.611040843511199 0.151590972457188 4.03085245517352 5.55749236640878e-05 0.032197267402785
"SERPINE2" 219.877109191243 0.973301500539536 0.241788203812913 4.02543004659003 5.68712854514657e-05 0.0326948645346211
"RGS20" 510.67168075825 0.604442357503345 0.151295509778475 3.99511101412303 6.46639456993541e-05 0.0368910278304346
"TMPRSS3" 114.847973535533 1.14877540595388 0.288048989289636 3.98812510603457 6.65975425326419e-05 0.0377063177175721
"MTHFD1L" 1281.96385369598 0.408391719106134 0.102542374024366 3.98266300143484 6.81473546661692e-05 0.038293689461134
"ALDH1L2" 519.285506097747 1.70245371726191 0.427853983122841 3.97905309852664 6.91902882100719e-05 0.0385895923855816
"CTTNBP2" 167.896231217512 -0.890267868632583 0.224316861447465 -3.96879602758299 7.22366799916268e-05 0.0391208733032915
"DNAJC8" 1362.78511361009 -0.255564849568532 0.0643134222213583 -3.97374048435662 7.07526515683771e-05 0.0391208733032915
"FECH" 702.628120125271 0.442294896859237 0.111388799864983 3.97073042707485 7.16526172542342e-05 0.0391208733032915
"GABRA2" 779.198076901523 -0.76868954520159 0.193661807165111 -3.96923666289155 7.21032420864458e-05 0.0391208733032915
"EHD1" 2477.0898784137 -0.45639361526274 0.115228920119189 -3.96075581365043 7.47129049700991e-05 0.0401708177398944
"BRSK1" 345.518740689742 0.419469202408032 0.106031816685579 3.95606918300669 7.61931039271334e-05 0.0406740558221303
"OSBPL6" 186.393493476672 0.732173994338622 0.185156418307304 3.95435384326475 7.6741766211341e-05 0.0406764016990836
"MFSD11" 587.292472985825 -0.435052884693699 0.110243054907947 -3.9463065048131 7.93660040397782e-05 0.0411909560966449
"RBCK1" 1637.29312755786 0.72048778903716 0.182434283458974 3.94930040218665 7.83799367407946e-05 0.0411909560966449
"SLC43A1" 42.3431504503152 1.98040701380026 0.50165175391062 3.94777253017062 7.88816990100237e-05 0.0411909560966449
"BEND7" 42.2104593500047 0.990575567963741 0.251461867956649 3.9392675160375 8.17307574973862e-05 0.0416686872528451
"EIF1" 5456.59651510581 0.412203559533845 0.104715313719669 3.93642099604788 8.27058307532572e-05 0.0416686872528451
"HMGN3" 1813.39721567158 -0.352796728694237 0.0895807483416584 -3.93830968400354 8.20576427160589e-05 0.0416686872528451
"KCTD15" 2150.46909869538 0.633152932324171 0.160888438422928 3.93535382983705 8.30742132395889e-05 0.0416686872528451
"PPP1R15A" 1440.84287495678 1.09815989751679 0.278954747139244 3.93669549910413 8.26113230876872e-05 0.0416686872528451
"TTC30A" 188.169527819635 -0.603813988557722 0.153604327230309 -3.93096991110403 8.46038608303618e-05 0.0421530276201195
"TSPYL1" 1890.16947775887 -0.208793305362091 0.0531545656066513 -3.92804085555286 8.5640664766864e-05 0.0423870246491149
"LDHA" 14196.5483302086 -0.222217165361623 0.0566400155476068 -3.92332458268565 8.73353613498047e-05 0.0429414181963092
"TGFBR2" 3249.41437885313 -0.333165726008107 0.0849819781516554 -3.920427992551 8.83918453097679e-05 0.0431768166736654
"DGKD" 1067.20750066601 0.702012632885314 0.17917385135998 3.91805292768359 8.92671083321318e-05 0.0433212117422741
"ABCG1" 42.0581454670498 1.44459912635574 0.370095765569 3.90331168511144 9.48853821729252e-05 0.0457506704650048
"RBBP8" 1541.06663739219 0.266611858540052 0.0684040498211755 3.89760342022204 9.71493382710019e-05 0.0465420060578307
"FGFR2" 1160.1386798 -0.554260821445931 0.14252665047063 -3.8888223333372 0.000100731822035688 0.0476474269092353
"NDC80" 771.627458060048 -0.560683245341163 0.144168023229233 -3.88909574247025 0.000100618420821287 0.0476474269092353
"ITSN1" 1561.72572942788 -0.34355209512175 0.0884008060123651 -3.88630048320708 0.0001017835070205 0.0478420891866926
"CCDC146" 285.965454839095 -1.1076765794352 0.285799434671232 -3.8757129828105 0.000106312941402076 0.0496587749289097
"P2RX4" 321.118557466613 0.697890769464751 0.180154498881355 3.87384591446902 0.000107131162688951 0.0497301526380213
"ARHGEF2" 1895.28991055933 1.34747352598478 0.34873087987884 3.86393521116608 0.000111574826919385 0.0514731868188096
"RHBDD1" 493.504863668965 0.460202033069921 0.119331329744664 3.85650636806465 0.000115019103047203 0.0526598058288585
"SLC38A4" 63.82215646512 -1.33250811456868 0.345624205744522 -3.85536687657126 0.000115556199902762 0.0526598058288585
"DLGAP5" 1763.59970466537 -0.500965866607637 0.130087364882899 -3.85099557561637 0.000117638624395834 0.0532838801990728
"ZFP64" 1172.51528577372 0.339838163238858 0.0882977382111823 3.84877540607059 0.000118709783335682 0.053445146791419
"AP3M2" 590.271336105108 0.347787769375252 0.090418683665106 3.84641486999958 0.000119858748522924 0.0536393019737079
"GPCPD1" 291.977591906917 0.613585419996659 0.159869850693234 3.83803085657494 0.000124024899979128 0.0548468930463913
"WDR45" 812.873794273565 0.567597553136506 0.147847939699029 3.83906298790468 0.000123504746201377 0.0548468930463913
"PYGB" 5483.93487810276 0.360672375745851 0.0940634186433557 3.83435325812845 0.000125895102731192 0.0551790496448585
"TALDO1" 3015.75149710887 0.275786473012209 0.0719382409707323 3.83365605400903 0.000126252642491849 0.0551790496448585
"AARS" 5375.02508386137 0.627831251998412 0.16400330529631 3.82816218773206 0.000129103674470398 0.0557727873712118
"TMEM139" 559.855175805204 -0.50981064045609 0.133168116906144 -3.82832356798589 0.00012901906843703 0.0557727873712118
"C10orf47" 433.905189501872 0.612583008580372 0.160264203117894 3.82233210325665 0.00013219548503081 0.0567802400532335
"FTL" 16215.2252089371 0.437531859901836 0.114985517826742 3.80510405285212 0.000141744590906263 0.0599872691830442
"G3BP2" 4704.1642093782 -0.201899381594392 0.0530875282844998 -3.80314149327877 0.000142872697422686 0.0599872691830442
"MXD3" 251.910187769327 -0.510462856863513 0.134084258614602 -3.80703046082937 0.000140645427723888 0.0599872691830442
"SAR1A" 2746.48965009535 -0.193103333865882 0.0507690742441707 -3.80356224218632 0.000142630135374271 0.0599872691830442
"CGN" 1818.06468929583 -0.430418993664778 0.113451345913978 -3.79386414676061 0.000148320845873233 0.061926853280346
"SYNJ2BP" 1584.31607716432 -0.25638031022969 0.067618605467466 -3.79156459168689 0.00014970120180869 0.062155938990968
"BEX4" 903.602101983782 0.503174785581645 0.13296304502597 3.78432056428435 0.000154129059820357 0.0636408254957691
"MXI1" 547.139463605426 0.52490309997447 0.138905881583411 3.77883998856644 0.000157560623470465 0.0647002788774104
"PKN1" 2681.54308852318 0.330144798365784 0.0874454829379164 3.7754357031818 0.000159728222732943 0.0652319587659521
"RWDD2B" 581.214638925056 0.336998077441433 0.0894680630934786 3.7666857400202 0.000165429020412098 0.0671929525517312
"AGA" 378.589337109728 0.450681076468854 0.119888813292652 3.75915870789986 0.000170485669271613 0.0687137190434018
"TERF1" 633.04484670092 -0.335328546787221 0.0892213903685085 -3.75838737103539 0.000171011985416302 0.0687137190434018
"KIAA1199" 61.7381569573839 -1.06274140529942 0.28294312224708 -3.75602487474986 0.000172633542515362 0.0689943338685993
"MORN4" 167.336490417017 0.64981213937526 0.173247519402646 3.75077312284643 0.000176290160461589 0.0700809650651984
"TOP1MT" 553.06305940575 0.346698274994716 0.0924999664482677 3.7480908189152 0.000178185738622038 0.0704597320722573
"PANX2" 466.254565039898 0.935876041691339 0.250013239803943 3.74330592421922 0.000181614887976838 0.0714377382517735
"IARS" 6968.14708116433 0.430826458565652 0.115178084016087 3.74052461669252 0.000183636558824764 0.0718547741378407
"SPATS2" 1059.33253789455 0.246894372985707 0.0660798277524588 3.73630472994869 0.000186744342131336 0.0726902351746225
"R3HDM2" 960.101564968422 0.30415101175158 0.0815603519168241 3.7291527636094 0.000192124656866033 0.0743970381116054
"AGPAT9" 496.255671266457 0.798779165508445 0.214477849596349 3.72429678408171 0.000195860407074265 0.0754526978510424
"MYC" 2429.05402736026 0.785331994160133 0.211075517601259 3.72062095635221 0.000198733529765721 0.076166918361902
"MUS81" 1133.68182535279 0.343451638281875 0.0924917049072428 3.71332368266228 0.000204554992509551 0.077998071021397
"LONRF3" 83.2518914145564 1.16465517433814 0.314899670189342 3.6984960118817 0.000216880757159279 0.0822781739444463
"CDKN2D" 228.264583278372 -0.641319092765748 0.173839659009127 -3.68914145610512 0.000225012091880447 0.0849318368625105
"PYCR2" 1400.33058833473 0.311970479203209 0.0847955029911677 3.67909226549083 0.00023406558263281 0.0879051526816366
"EEF2" 57355.3693479272 0.277423409916076 0.0754706499172159 3.67591123463735 0.000237001925716098 0.0885628796015916
"ME1" 801.000506491599 0.537421956443672 0.146325586077405 3.67278184800422 0.000239924295321398 0.08881291016663
"PRKACA" 1846.84844597029 -0.208968447697538 0.056898539803534 -3.67265044795681 0.000240047739424899 0.08881291016663
"CSTF1" 1015.00131736532 -0.268721896207949 0.0732661600705785 -3.66774914843476 0.000244695072429549 0.0900863592763288
"HOXB9" 54.7533849372347 1.95558090916485 0.533742510820291 3.66390322959171 0.000248400665478904 0.0910023143883889
"MAFG" 2341.17393666214 0.50539659351081 0.138040831688746 3.66121087020379 0.000251026039864777 0.0910712724045338
"NARF" 562.006458230981 -0.438984079381878 0.119891239087368 -3.66151924630605 0.000250724021725369 0.0910712724045338
