"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"MIS18BP1" 736.867448670992 -0.28080006950938 0.116513760446609 -2.41001636573264 0.0159518049482806 4.1077752602863
"CTDSPL" 1142.00824727993 -0.194865844622315 0.0810792524216782 -2.40339962200013 0.0162434257546928 4.11116464872489
"RB1" 900.687923103677 -0.192397947183827 0.07993546262823 -2.40691604023919 0.0160878679773515 4.11116464872489
"SLC27A3" 511.747656806066 -0.288719600914925 0.120031793319891 -2.40535938795375 0.0161565682113153 4.11116464872489
"DDIT4" 4350.47748943318 1.39931074472082 0.584379828467022 2.39452266583461 0.0166420148212 4.14124056229374
"FHDC1" 2027.29139323402 -0.292073693407454 0.122214514705053 -2.3898445623446 0.0168555047802794 4.14124056229374
"GTF3C1" 3001.47336304898 -0.154856400205149 0.0648376659491921 -2.38837098680414 0.0169232489337842 4.14124056229374
"JMJD6" 554.655353056163 -0.378272438993665 0.158299652310849 -2.38959740891193 0.0168668504346237 4.14124056229374
"KIFC1" 1460.29839545232 -0.326051099970187 0.136358698782447 -2.39112797996396 0.016796696746263 4.14124056229374
"QRICH1" 1699.53871594763 -0.141588434086559 0.059043009395587 -2.39805585006549 0.0164823519077615 4.14124056229374
"C16orf70" 491.055222423784 -0.219147812461744 0.0919519148693243 -2.38328709927555 0.0171588064463952 4.17581239078976
"MGAT2" 1288.45834723053 -0.184856786622176 0.07794521799344 -2.37162447397009 0.0177100802428607 4.24008040063127
"PGM2" 1049.38424637943 -0.166436230322365 0.0701596306204396 -2.3722506639577 0.0176800916033475 4.24008040063127
"SLC25A24" 1070.04532041338 -0.156236566695224 0.06579372151774 -2.37464249006036 0.0175659547909391 4.24008040063127
"C16orf58" 1108.79345920402 0.165554359917999 0.0699719920362546 2.36600895730138 0.017981009371515 4.28180036066205
"BRPF3" 1062.87671403598 0.159422633096392 0.067679811154465 2.35554193158936 0.0184957094507499 4.28446295255204
"CDK9" 1754.93636239571 0.218718665798177 0.0928036802310328 2.35678870981928 0.0184337320682635 4.28446295255204
"FOXRED2" 928.661939443433 -0.214821647076536 0.0913330585212049 -2.35206890642626 0.0186693161257686 4.28446295255204
"LNPEP" 661.195353503963 -0.386244371336295 0.163462518858532 -2.36289257031803 0.0181329251668657 4.28446295255204
"LZTS2" 3188.67208596884 -0.200352381807668 0.0849623181788119 -2.35813224147211 0.0183671486194214 4.28446295255204
